TFBS_ID	promoter	TF_name_10.7	TF_name_11.0.2	TU_ID_10.7	TU_name_10.7	TU_ID_11.0.2	TU_name_11.0.2	coords_10.7	coords_11.0.2	evidence_10.7	evidence_11.0.2	confidence_10.7	confidence_11.0.2
ECK120011834	ahpCp1	NA	MetJ	NA	NA	ECK120009267	ahpCF	NA	638940_638955	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak
ECK120011865	csiEp2	NA	CRP	NA	NA	ECK125300342	csiE	NA	2665348_2665369	NA	[GEA|W|Gene expression analysis]	NA	weak
ECK120011870	micFp	IHF	NA	ECK120008981	micF	NA	NA	2313006_2313018	NA	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120011870	micFp1	NA	IHF	NA	NA	ECK120008981	micF	NA	2313006_2313018	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BCE|W|Binding of cellular extracts],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK120011870	micFp2	NA	IHF	NA	NA	ECK125300413	micF	NA	2313006_2313018	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BCE|W|Binding of cellular extracts],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK120012079	bglGp	H-NS	NA	ECK120009051	bglGFB	NA	NA	3906011_3906025	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120012079	bglGp	H-NS	NA	ECK125158021	bglG	NA	NA	3906011_3906025	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120012079	bglGp1	NA	H-NS	NA	NA	ECK120009051	bglGFB	NA	3906011_3906025	NA	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK120012079	bglGp1	NA	H-NS	NA	NA	ECK125158021	bglG	NA	3906011_3906025	NA	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK120012081	bglGp	Fis	NA	ECK120009051	bglGFB	NA	NA	3906717_3906731	NA	[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120012081	bglGp	Fis	NA	ECK125158021	bglG	NA	NA	3906717_3906731	NA	[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120012081	bglGp1	NA	Fis	NA	NA	ECK120009051	bglGFB	NA	3906717_3906731	NA	[BPP|S|Binding of purified proteins]	NA	strong
ECK120012081	bglGp1	NA	Fis	NA	NA	ECK125158021	bglG	NA	3906717_3906731	NA	[BPP|S|Binding of purified proteins]	NA	strong
ECK120012083	bglGp	Fis	NA	ECK120009051	bglGFB	NA	NA	3906742_3906756	NA	[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120012083	bglGp	Fis	NA	ECK125158021	bglG	NA	NA	3906742_3906756	NA	[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120012083	bglGp1	NA	Fis	NA	NA	ECK120009051	bglGFB	NA	3906742_3906756	NA	[BPP|S|Binding of purified proteins]	NA	strong
ECK120012083	bglGp1	NA	Fis	NA	NA	ECK125158021	bglG	NA	3906742_3906756	NA	[BPP|S|Binding of purified proteins]	NA	strong
ECK120012085	bglGp	CRP	NA	ECK120009051	bglGFB	NA	NA	3906748_3906769	NA	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120012085	bglGp	CRP	NA	ECK125158021	bglG	NA	NA	3906748_3906769	NA	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120012085	bglGp1	NA	CRP	NA	NA	ECK120009051	bglGFB	NA	3906748_3906769	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK120012085	bglGp1	NA	CRP	NA	NA	ECK125158021	bglG	NA	3906748_3906769	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK120012094	gadAp2	NA	GadE-RcsB	NA	NA	ECK125300288	gadAX	NA	3667660_3667680	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[CEEUMA||ChIP-exo evidence used in manual assertion],[GEA|W|Gene expression analysis],[IHBCE|W|Inferred by a human based on computational evidence],[RSE||RNA-seq evidence],[SM|S|Site mutation]	NA	strong
ECK120012187	aroLp	TrpR	NA	ECK120009204	aroL-yaiA-aroM	NA	NA	406319_406336	NA	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120012187	aroLp1	NA	TrpR	NA	NA	ECK120009204	aroL-yaiA-aroM	NA	406319_406336	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK120012306	gadEp	GadE	NA	ECK120010978	gadEF-mdtEF	NA	NA	3658305_3658324	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120012306	gadEp2	NA	GadE	NA	NA	ECK120010978	gadEF-mdtEF	NA	3658305_3658324	NA	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK120012308	gadEp	GadE	NA	ECK120010978	gadEF-mdtEF	NA	NA	3658272_3658291	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	NA	strong	NA
ECK120012308	gadEp2	NA	GadE	NA	NA	ECK120010978	gadEF-mdtEF	NA	3658272_3658291	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK120012310	gadEp	GadE	NA	ECK120010978	gadEF-mdtEF	NA	NA	3658137_3658156	NA	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120012310	gadEp2	NA	GadE	NA	NA	ECK120010978	gadEF-mdtEF	NA	3658137_3658156	NA	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK120012331	araFp	AraC	NA	ECK120009291	araFGH	NA	NA	1986321_1986337	NA	[SM|S|Site mutation],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120012331	araFp1	NA	AraC	NA	NA	ECK120009291	araFGH	NA	1986321_1986337	NA	[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	NA	strong
ECK120012331	araFp3	NA	AraC	NA	NA	ECK125300398	araFGH	NA	1986321_1986337	NA	[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	NA	strong
ECK120012333	araFp	AraC	NA	ECK120009291	araFGH	NA	NA	1986396_1986412	NA	[SM|S|Site mutation],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120012333	araFp1	NA	AraC	NA	NA	ECK120009291	araFGH	NA	1986396_1986412	NA	[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	NA	strong
ECK120012333	araFp3	NA	AraC	NA	NA	ECK125300398	araFGH	NA	1986396_1986412	NA	[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	NA	strong
ECK120012343	rhaSp2	NA	CRP	NA	NA	ECK125300359	rhaSR	NA	4097589_4097610	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK120012411	serCp	Lrp	NA	ECK120009107	serC	NA	NA	957454_957468	NA	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	NA	strong	NA
ECK120012411	serCp	Lrp	NA	ECK120009545	serC-aroA	NA	NA	957454_957468	NA	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	NA	strong	NA
ECK120012411	serCp1	NA	Lrp	NA	NA	ECK120009107	serC	NA	957454_957468	NA	[AIBSPD||Automated inference based on sequence pattern discovery],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CCE||ChIP-chip evidence],[CSE||ChIP-seq evidence],[EME||Expression microarray evidence],[GEA|W|Gene expression analysis],[RSE||RNA-seq evidence],[SM|S|Site mutation]	NA	strong
ECK120012411	serCp1	NA	Lrp	NA	NA	ECK120009545	serC-aroA	NA	957454_957468	NA	[AIBSPD||Automated inference based on sequence pattern discovery],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CCE||ChIP-chip evidence],[CSE||ChIP-seq evidence],[EME||Expression microarray evidence],[GEA|W|Gene expression analysis],[RSE||RNA-seq evidence],[SM|S|Site mutation]	NA	strong
ECK120012431	yiaJp	IHF	NA	ECK120009756	yiaJ	NA	NA	3742616_3742628	NA	[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	NA	strong	NA
ECK120012431	plaRp	NA	IHF	NA	NA	ECK120009756	plaR	NA	3742616_3742628	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong
ECK120012438	sohBp	NA	CRP	NA	NA	ECK125300334	sohB	NA	1329292_1329313	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak
ECK120012490	mplp	NA	CRP	NA	NA	ECK125300365	mpl	NA	4455680_4455701	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak
ECK120012498	rrsBp	NA	H-NS	NA	NA	ECK125300381	rrsB-gltT-rrlB-rrfB	NA	4166310_4166324	NA	[BPP|S|Binding of purified proteins]	NA	strong
ECK120012500	rrsBp	NA	H-NS	NA	NA	ECK125300381	rrsB-gltT-rrlB-rrfB	NA	4166334_4166348	NA	[BPP|S|Binding of purified proteins]	NA	strong
ECK120012506	psdp	CpxR	CpxR	ECK120010927	NA	ECK120010927	psd-mscM	4390481_4390495	4390481_4390495	[ICA|W|Inferred by computational analysis]	[ICA|W|Inferred by computational analysis]	weak	weak
ECK120012549	galEp	NA	H-NS	NA	NA	ECK125300304	galETK	NA	792076_792090	NA	[BPP|S|Binding of purified proteins]	NA	strong
ECK120012549	galEp	NA	H-NS	NA	NA	ECK125300348	galET	NA	792076_792090	NA	[BPP|S|Binding of purified proteins]	NA	strong
ECK120012549	galEp	NA	H-NS	NA	NA	ECK125300377	galE	NA	792076_792090	NA	[BPP|S|Binding of purified proteins]	NA	strong
ECK120012549	galEp	NA	H-NS	NA	NA	ECK125300405	galETKM	NA	792076_792090	NA	[BPP|S|Binding of purified proteins]	NA	strong
ECK120012551	galEp	NA	H-NS	NA	NA	ECK125300304	galETK	NA	792092_792106	NA	[BPP|S|Binding of purified proteins]	NA	strong
ECK120012551	galEp	NA	H-NS	NA	NA	ECK125300348	galET	NA	792092_792106	NA	[BPP|S|Binding of purified proteins]	NA	strong
ECK120012551	galEp	NA	H-NS	NA	NA	ECK125300377	galE	NA	792092_792106	NA	[BPP|S|Binding of purified proteins]	NA	strong
ECK120012551	galEp	NA	H-NS	NA	NA	ECK125300405	galETKM	NA	792092_792106	NA	[BPP|S|Binding of purified proteins]	NA	strong
ECK120012553	galEp	NA	H-NS	NA	NA	ECK125300304	galETK	NA	792110_792124	NA	[BPP|S|Binding of purified proteins]	NA	strong
ECK120012553	galEp	NA	H-NS	NA	NA	ECK125300348	galET	NA	792110_792124	NA	[BPP|S|Binding of purified proteins]	NA	strong
ECK120012553	galEp	NA	H-NS	NA	NA	ECK125300377	galE	NA	792110_792124	NA	[BPP|S|Binding of purified proteins]	NA	strong
ECK120012553	galEp	NA	H-NS	NA	NA	ECK125300405	galETKM	NA	792110_792124	NA	[BPP|S|Binding of purified proteins]	NA	strong
ECK120012555	galEp	NA	H-NS	NA	NA	ECK125300304	galETK	NA	792121_792135	NA	[BPP|S|Binding of purified proteins]	NA	strong
ECK120012555	galEp	NA	H-NS	NA	NA	ECK125300348	galET	NA	792121_792135	NA	[BPP|S|Binding of purified proteins]	NA	strong
ECK120012555	galEp	NA	H-NS	NA	NA	ECK125300377	galE	NA	792121_792135	NA	[BPP|S|Binding of purified proteins]	NA	strong
ECK120012555	galEp	NA	H-NS	NA	NA	ECK125300405	galETKM	NA	792121_792135	NA	[BPP|S|Binding of purified proteins]	NA	strong
ECK120012569	nanCp	NanR	NanR	ECK120010982	NA	ECK120010982	nanCM	4539928_4539933	4539928_4539933	[CV(GEA/SM/GS)|C|cross validation(GEA/SM/GS)],[GEA|W|Gene expression analysis],[SM|S|Site mutation],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GS|W|genomic SELEX],[CV(GEA/GS)|S|cross validation(GEA/GS)]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[CV(GEA/GS)|S|cross validation(GEA/GS)],[CV(GEA/SM/GS)|C|cross validation(GEA/SM/GS)],[GEA|W|Gene expression analysis],[GS|W|genomic SELEX],[SM|S|Site mutation]	confirmed	confirmed
ECK120012569	nanCp	NanR	NanR	ECK120010982	NA	ECK125162170	nanCMS	4539928_4539933	4539928_4539933	[CV(GEA/SM/GS)|C|cross validation(GEA/SM/GS)],[GEA|W|Gene expression analysis],[SM|S|Site mutation],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GS|W|genomic SELEX],[CV(GEA/GS)|S|cross validation(GEA/GS)]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[CV(GEA/GS)|S|cross validation(GEA/GS)],[CV(GEA/SM/GS)|C|cross validation(GEA/SM/GS)],[GEA|W|Gene expression analysis],[GS|W|genomic SELEX],[SM|S|Site mutation]	confirmed	confirmed
ECK120012571	nanCp	NanR	NanR	ECK120010982	NA	ECK120010982	nanCM	4539937_4539942	4539937_4539942	[CV(GEA/SM/GS)|C|cross validation(GEA/SM/GS)],[GEA|W|Gene expression analysis],[SM|S|Site mutation],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GS|W|genomic SELEX],[CV(GEA/GS)|S|cross validation(GEA/GS)]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[CV(GEA/GS)|S|cross validation(GEA/GS)],[CV(GEA/SM/GS)|C|cross validation(GEA/SM/GS)],[GEA|W|Gene expression analysis],[GS|W|genomic SELEX],[SM|S|Site mutation]	confirmed	confirmed
ECK120012571	nanCp	NanR	NanR	ECK120010982	NA	ECK125162170	nanCMS	4539937_4539942	4539937_4539942	[CV(GEA/SM/GS)|C|cross validation(GEA/SM/GS)],[GEA|W|Gene expression analysis],[SM|S|Site mutation],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GS|W|genomic SELEX],[CV(GEA/GS)|S|cross validation(GEA/GS)]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[CV(GEA/GS)|S|cross validation(GEA/GS)],[CV(GEA/SM/GS)|C|cross validation(GEA/SM/GS)],[GEA|W|Gene expression analysis],[GS|W|genomic SELEX],[SM|S|Site mutation]	confirmed	confirmed
ECK120012573	nanCp	NanR	NanR	ECK120010982	NA	ECK120010982	nanCM	4539920_4539925	4539920_4539925	[CV(GEA/SM/GS)|C|cross validation(GEA/SM/GS)],[GEA|W|Gene expression analysis],[SM|S|Site mutation],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GS|W|genomic SELEX],[CV(GEA/GS)|S|cross validation(GEA/GS)]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[CV(GEA/GS)|S|cross validation(GEA/GS)],[CV(GEA/SM/GS)|C|cross validation(GEA/SM/GS)],[GEA|W|Gene expression analysis],[GS|W|genomic SELEX],[SM|S|Site mutation]	confirmed	confirmed
ECK120012573	nanCp	NanR	NanR	ECK120010982	NA	ECK125162170	nanCMS	4539920_4539925	4539920_4539925	[CV(GEA/SM/GS)|C|cross validation(GEA/SM/GS)],[GEA|W|Gene expression analysis],[SM|S|Site mutation],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GS|W|genomic SELEX],[CV(GEA/GS)|S|cross validation(GEA/GS)]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[CV(GEA/GS)|S|cross validation(GEA/GS)],[CV(GEA/SM/GS)|C|cross validation(GEA/SM/GS)],[GEA|W|Gene expression analysis],[GS|W|genomic SELEX],[SM|S|Site mutation]	confirmed	confirmed
ECK120012575	nanCp	CRP	CRP	ECK120010982	NA	ECK120010982	nanCM	4539979_4540000	4539979_4540000	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120012575	nanCp	CRP	CRP	ECK120010982	NA	ECK125162170	nanCMS	4539979_4540000	4539979_4540000	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120012577	nanCp	NagC	NagC	ECK120010982	NA	ECK120010982	nanCM	4539982_4540004	4539982_4540004	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	strong	strong
ECK120012577	nanCp	NagC	NagC	ECK120010982	NA	ECK125162170	nanCMS	4539982_4540004	4539982_4540004	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	strong	strong
ECK120012579	nanCp	NagC	NagC	ECK120010982	NA	ECK120010982	nanCM	4540194_4540216	4540194_4540216	[SM|S|Site mutation],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	strong	strong
ECK120012579	nanCp	NagC	NagC	ECK120010982	NA	ECK125162170	nanCMS	4540194_4540216	4540194_4540216	[SM|S|Site mutation],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	strong	strong
