TFBS_ID	promoter	TF_name_10.7	TF_name_11.0.2	TU_ID_10.7	TU_name_10.7	TU_ID_11.0.2	TU_name_11.0.2	coords_10.7	coords_11.0.2	evidence_10.7	evidence_11.0.2	confidence_10.7	confidence_11.0.2
ECK120011288	rrsBp1	Fis	Fis	ECK120008928	rrsB-gltT-rrlB-rrfB	ECK120008928	rrsB-gltT-rrlB-rrfB	4166289_4166303	4166289_4166303	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120011288	rrsBp	NA	Fis	NA	NA	ECK125300381	rrsB-gltT-rrlB-rrfB	NA	4166289_4166303	NA	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK120011290	rrsBp1	Fis	Fis	ECK120008928	rrsB-gltT-rrlB-rrfB	ECK120008928	rrsB-gltT-rrlB-rrfB	4166258_4166272	4166258_4166272	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120011290	rrsBp	NA	Fis	NA	NA	ECK125300381	rrsB-gltT-rrlB-rrfB	NA	4166258_4166272	NA	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK120011292	rrsBp1	Fis	Fis	ECK120008928	rrsB-gltT-rrlB-rrfB	ECK120008928	rrsB-gltT-rrlB-rrfB	4166217_4166231	4166217_4166231	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120011292	rrsBp	NA	Fis	NA	NA	ECK125300381	rrsB-gltT-rrlB-rrfB	NA	4166217_4166231	NA	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK120011296	rrsBp1	H-NS	H-NS	ECK120008928	rrsB-gltT-rrlB-rrfB	ECK120008928	rrsB-gltT-rrlB-rrfB	4166277_4166291	4166277_4166291	[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins]	strong	strong
ECK120011296	rrsBp	NA	H-NS	NA	NA	ECK125300381	rrsB-gltT-rrlB-rrfB	NA	4166277_4166291	NA	[BPP|S|Binding of purified proteins]	NA	strong
ECK120011300	fldAp	SoxS	SoxS	ECK120008946	fldA-uof-fur	ECK120008946	fldA-uof-fur	711573_711592	711573_711592	[GEA|W|Gene expression analysis],[IHBCE|W|Inferred by a human based on computational evidence],[CEUMA||ChIP-exo evidence used in manual assertion],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[RE||RNA-seq evidence]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[CEEUMA||ChIP-exo evidence used in manual assertion],[GEA|W|Gene expression analysis],[IHBCE|W|Inferred by a human based on computational evidence],[RSE||RNA-seq evidence]	strong	strong
ECK120011304	uofp	OxyR	OxyR	ECK120008945	uof-fur	ECK120008945	uof-fur	710883_710899	710883_710899	[GEA|W|Gene expression analysis],[IHBCE|W|Inferred by a human based on computational evidence],[CEUMA||ChIP-exo evidence used in manual assertion],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[RE||RNA-seq evidence]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[CEEUMA||ChIP-exo evidence used in manual assertion],[GEA|W|Gene expression analysis],[IHBCE|W|Inferred by a human based on computational evidence],[RSE||RNA-seq evidence]	strong	strong
ECK120011308	argPp	PhoB	PhoB	ECK120010883	argP	ECK120010883	argP	3059694_3059712	3059694_3059712	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK120011310	rhaSp	CRP	CRP	ECK120009256	rhaSR	ECK120009256	rhaSR	4097608_4097629	4097608_4097629	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	strong	strong
ECK120011310	rhaSp2	NA	CRP	NA	NA	ECK125300359	rhaSR	NA	4097608_4097629	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK120011316	rpoSp	CRP	CRP	ECK120009626	rpoS	ECK120009626	rpoS	2868052_2868073	2868052_2868073	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	strong	strong
ECK120011318	rpoSp	CRP	CRP	ECK120009626	rpoS	ECK120009626	rpoS	2868170_2868191	2868170_2868191	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	strong	strong
ECK120011322	csgBp	CpxR	CpxR	ECK120009577	csgBAC	ECK120009577	csgBAC	1103859_1103873	1103859_1103873	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120011322	csgBp2	NA	CpxR	NA	NA	ECK125300368	csgBAC	NA	1103859_1103873	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK120011326	ftsAp1	RcsB	RcsB	ECK120008949	ftsAZ	ECK120008949	ftsAZ	103511_103524	103511_103524	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	strong	strong
ECK120011334	fliAp1	FlhDC	FlhDC	ECK120009600	fliAZY	ECK120009600	fliAZY	2001849_2001865	2001849_2001865	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	strong	strong
ECK120011336	fliLp1	FlhDC	FlhDC	ECK120009465	fliLMNOPQR	ECK120009465	fliLMNOPQR	2019539_2019555	2019539_2019555	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120011343	dctAp	CRP	CRP	ECK120008951	dctA	ECK120008951	dctA	3683569_3683590	3683569_3683590	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120011350	frdAp	DcuR	DcuR	ECK120009216	frdABCD	ECK120009216	frdABCD	4382508_4382524	4382508_4382524	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120011350	frdAp2	NA	DcuR	NA	NA	ECK125300393	frdABCD	NA	4382508_4382524	NA	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK120011352	dctAp	DcuR	DcuR	ECK120008951	dctA	ECK120008951	dctA	3683596_3683612	3683596_3683612	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120011356	fabAp	FabR	FabR	ECK120009285	fabA	ECK120009285	fabA	1016509_1016526	1016509_1016526	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BCE|W|Binding of cellular extracts],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120011358	fabBp	FabR	FabR	ECK120011070	fabB	ECK120011070	fabB	2441653_2441670	2441653_2441670	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BCE|W|Binding of cellular extracts],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120011366	dcuCp	FNR	FNR	ECK120010895	dcuC	ECK120010895	dcuC	656110_656123	656110_656123	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK120011368	dcuCp	FNR	FNR	ECK120010895	dcuC	ECK120010895	dcuC	656140_656153	656140_656153	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK120011370	dcuCp	FNR	FNR	ECK120010895	dcuC	ECK120010895	dcuC	656192_656205	656192_656205	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK120011372	dcuCp	ArcA	ArcA	ECK120010895	dcuC	ECK120010895	dcuC	656416_656430	656416_656430	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK120011374	asrp	PhoB	PhoB	ECK120008954	asr	ECK120008954	asr	1671288_1671306	1671288_1671306	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis]	weak	weak
ECK120011374	asrp2	NA	PhoB	NA	NA	ECK125300295	asr	NA	1671288_1671306	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis]	NA	weak
ECK120011376	ribAp1	SoxS	SoxS	ECK120011127	ribA	ECK120011127	ribA	1339249_1339268	1339249_1339268	[GEA|W|Gene expression analysis],[IHBCE|W|Inferred by a human based on computational evidence],[CEUMA||ChIP-exo evidence used in manual assertion],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[RE||RNA-seq evidence]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[CEEUMA||ChIP-exo evidence used in manual assertion],[GEA|W|Gene expression analysis],[IHBCE|W|Inferred by a human based on computational evidence],[RSE||RNA-seq evidence]	strong	strong
ECK120011381	osmCp1	NhaR	NhaR	ECK120011099	osmC	ECK120011099	osmC	1556546_1556563	1556546_1556563	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	strong	strong
ECK120011386	osmCp1	Lrp	Lrp	ECK120011099	osmC	ECK120011099	osmC	1556537_1556551	1556537_1556551	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	strong	strong
ECK120011386	osmCp2	Lrp	Lrp	ECK120011100	osmC	ECK120011100	osmC	1556537_1556551	1556537_1556551	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	strong	strong
ECK120011392	hyfAp	HyfR	HyfR	ECK120009812	hyfABCDEFGHIJR-focB	ECK120009812	hyfABCDEFGHIJR-focB	2601033_2601050	2601033_2601050	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[GEA|W|Gene expression analysis]	weak	weak
ECK120011396	hyfAp	FhlA	FhlA	ECK120009812	hyfABCDEFGHIJR-focB	ECK120009812	hyfABCDEFGHIJR-focB	2601034_2601047	2601034_2601047	[GEA|W|Gene expression analysis]	[GEA|W|Gene expression analysis]	weak	weak
ECK120011398	pspAp	IHF	IHF	ECK120009514	pspABCDE	ECK120009514	pspABCDE	1367989_1368001	1367989_1368001	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BCE|W|Binding of cellular extracts],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
